Text,Label
জঘন্য স্টোরি লাইন! মাথা মুন্ডু kichui nei. অম্বরীশ বেস্ট. জয় সেনগুপ্তের অভিনয় শেখা দরকার.,2
"কি বোকা বোকা ! এত ভালো ভালো অভিনেতা আছে বাঙলায়, একটা ভালো রাইটার নেই ? সাহিত্যের পীঠস্থান ছিল বাংলা। কতো ভালো ভালো গল্প আছে বাঙালি লেখকদের, 
কোথায় সেইসব নিয়ে ওয়েব সিরিজ বানিয়ে পুরো দেশে হইচই ফেলে দেবে তা নয়, খালি খিস্তি, মদ, ড্রাগস, সেক্স.... যা তা মাইরি !!",2
বাংলাদেশ থেকে দেখতে চাই,0
খুবই জঘন্য সিরিজ। দেখে সময় নষ্ট করবেন না।,2
"ফালতু পুরা। মনে হচ্ছিলো স্টার জলসার সিরিয়াল চলতেছে। সামান্য একটু সাস্পেনস দিয়া একটা সিরিজ বানাইয়া বলতেছে বেস্ট সিরিজ নাকি এটা। 
তাদেরকে বলবো আপনার আরো সিরিজ দেখতে হবে৷। ফুল্লি টাইম ওয়াস্ট।",2
"একেবারে বাজে,,,স্বামীকে বাদ দিয়ে একটা মেয়ে মানুষকে বিয়ে করা তো অসম্ভব।স্বামী ভালো না হলে একটা ছেলে মানুষকে বিয়ে করুক,,,মেয়ে হয়ে মেয়ে মানুষকে কিভাবে বিয়ে করবে?",2
waiting for it.......রিলিজ কবে হবে.....??????,0
"যাক, শেষ পর্যন্ত এর সিজন ২ এল। হুফ্!!",0
এগুলা কি ফ্রিতে দেখতে পারবো না????,0
এই ধরনের নাটক তৈরী এবং প্রচার করা উচিৎ নয়। এই পেশায় যারা কর্মরত তাদের মানষিক সমস্যা হতে পারে।,2
সব অভিনয় সবাইকে দিয়ে হয় না।,2
এই সব ফালতু কিছু নাটকের জন্য এখন মায়ের লাশের সাথে ছেলেরা যেতেও ভয় পায়😡,2
আপনাদের পেমেন্ট সিস্টেম ভাল না।,2
নাহ season1 এর মত hotness নাই | আরও hotness চাই |,2
ওয়েব সিরিজগুলোর সব এপিসোডগুলো ইউটিওবে কেন পাওয়া যায় না??,0
আচ্ছা এগুলার ফুল ভারসন কিভাবে দেখবো এপ নামালেও কি এক সাবস্ক্রাইব চায় বুঝি না,0
কারো কাছে লিংক থাকলে দয়া করে আমাকে দিতে পারবেন,0
Lesbian  কোনদিন থেকে আবার gay সিরিজ শুরু করে বলা মুশকিল,2
সিজন২ তো দেখলাম।বাকি গুলো কই পাবো?,0
মুভিটা শেষ দেখতে পেলাম না কি ভাবে দেখব,0
আমি এই মুভিটা কি পুরো দেখতে পারবো কি করে,0
"প্রতেক টা দেশেই এখন web series চলছে। এই নিয়ে মাথা বাথার কোনো কারন নেই ‍। content আলাদা আলাদা।
Content গুলো যেন limitation বাইরে না যায় সেই দিকে দেখতে হবে।",0
